Kepler ID, Distance (cm)
10651256,1.06864262451e+22
10651264,2.65106387184e+21
10651316,1.57467317544e+22
10651320,6.3262731257e+22
10651337,1.78846396973e+22
10651340,1.77070277888e+22
10651343,6.03064297523e+21
10651344,5.41288577012e+21
10651355,2.94245967137e+22
10651367,3.6903170641e+21
10651385,2.61943790252e+22
10651398,1.37444845837e+22
10651431,2.55010692795e+21
10651443,4.64010683351e+21
10651468,1.14372413643e+22
10651511,2.71315622032e+21
10651514,2.26744425727e+22
10651523,2.42114020165e+21
10651555,1.49840669128e+22
10651575,1.64798049134e+21
10651578,3.83700387622e+21
10651636,8.79425212646e+20
10651646,4.12108416929e+21
10651752,2.85497196084e+21
10651816,2.07800450863e+21
10651876,2.85035418569e+21
10651917,9.44815683373e+20
10651964,3.14184682882e+21
10651972,1.57672902538e+22
10652082,2.54238447989e+21
10652159,
10652285,3.42395486115e+21
10652321,2.16165507759e+21
10652328,1.54269591174e+21
10652337,1.33904582797e+21
10652385,1.82869356421e+22
10652397,1.33672986799e+22
10652469,5.56150382018e+22
10652524,2.47976279872e+21
10652560,1.4442468801e+22
10652568,4.30587545556e+21
10652629,1.29898461938e+22
10652645,2.10488852593e+21
10652658,2.57162363005e+21
10652678,7.38261543519e+21
10652699,1.3358847828e+22
10652729,9.537127244e+21
10652760,3.30783111759e+22
10652780,9.89063876802e+21
10652804,1.42018787291e+21
10652818,1.34810715265e+22
10652865,1.88252259305e+22
10652887,1.60811028058e+22
10652904,2.39485060647e+21
10652910,1.06059948451e+22
10653047,7.17894119618e+21
10653064,1.75034650855e+22
10653094,1.06052579235e+21
10653118,2.53450372136e+21
10653132,2.81001274545e+21
10653139,2.39105841523e+22
10653143,2.50751444133e+21
10653179,2.46147191432e+21
10653194,1.26099610308e+23
10653216,1.35471046758e+22
10653251,2.33835384178e+21
10653271,1.83273599636e+22
10653300,2.27628315865e+22
10653311,4.94285209968e+21
10653319,1.18069296627e+21
10653322,3.04631435329e+21
10653330,1.00962242969e+22
10653334,2.46203011037e+21
10653383,2.08203341269e+21
10653458,2.94455021191e+21
10653487,2.01915388414e+21
10655837,6.24842244283e+21
10655892,1.60131805059e+22
10655922,3.44941815481e+22
10655953,8.61180990728e+20
10655991,1.09469263959e+22
10656013,3.34900803328e+22
10656018,2.37087208042e+21
10656023,2.84201346126e+21
10656039,7.26362701887e+21
10656077,1.58007562606e+21
10656116,1.9650285496e+22
10656124,4.77789743438e+21
10656163,4.02692593028e+21
10656197,7.04781444802e+22
10656203,2.74004004139e+22
10656218,
10656227,3.43452898152e+22
10656270,
10656272,7.7149136246e+21
10656361,4.6028580922e+21
10656370,
10656396,2.91404758188e+21
10656508,9.14633401618e+21
10656536,2.73790923811e+21
10656607,3.23796467125e+21
10656619,7.38847675291e+21
10656675,1.04227244255e+22
10656771,2.66071843632e+21
10656775,2.74985370386e+22
10656817,5.19036779572e+21
10656842,3.07431081474e+21
10656884,5.39215317059e+21
10656897,2.72761228589e+21
10656916,3.18608561346e+21
10656942,1.9837553556e+21
10656946,3.55263661006e+21
10656959,8.32756433857e+21
10656976,7.86315748365e+21
10656979,1.75968637674e+22
10657008,1.94200730194e+22
10657063,2.6125630292e+21
10657112,9.87833653528e+20
10657150,
10657235,1.42451791533e+21
10657271,
10657314,2.07796385711e+21
10657406,1.09385136092e+22
10657478,1.65140839598e+22
10657505,8.50384210211e+21
10657612,2.57408532331e+22
10657617,
10657633,5.69624500886e+21
10657634,1.57004992705e+22
10657662,1.42972599687e+21
10657664,1.56255485302e+22
10657736,1.11054226815e+21
10657737,2.46964053577e+21
10657750,3.16222515611e+21
10657754,2.10234838999e+22
10657770,2.27223980673e+22
10657799,1.32934716235e+22
10657840,2.1494568351e+22
10657932,3.69069547528e+21
10657993,3.3143174258e+21
10658012,5.20627438313e+20
10658045,2.62673828055e+21
10658064,1.41971799237e+22
10658088,6.2287293222e+21
10658122,5.57539223111e+22
10658177,2.24281622356e+21
10658188,3.36497241735e+21
10658196,1.81567009814e+21
10658286,3.01170991746e+21
10658293,1.86425932469e+21
10658302,1.70415860313e+22
10658326,4.52369590779e+21
10658328,9.75561999587e+21
10658377,
10658469,3.13319416862e+21
10658474,3.97800919491e+21
10658495,1.24355847155e+22
10658499,8.69656538004e+20
10658505,3.94486893411e+21
10658557,1.79591825749e+21
10658566,2.03598673929e+21
10658641,3.88533119925e+21
10658699,9.48255082462e+21
10710588,1.25599760539e+21
10710645,2.15331113806e+21
10710651,4.07644069387e+21
10710755,2.528182268e+21
10710761,4.60481105228e+22
10710808,4.02595606823e+22
10710930,6.81461928037e+21
10711037,1.45260080012e+22
10711052,2.28804021393e+21
10711055,1.01381727764e+22
10711066,
10711088,9.79906038551e+21
10711092,1.21013486317e+22
10711145,5.37297151257e+21
10711154,3.11383884594e+22
10711162,2.67818584134e+22
10711185,2.40658780168e+20
10711226,4.65145805061e+21
10711259,3.17806072494e+21
10711297,1.58307306542e+21
10711327,1.53461937988e+22
10711394,3.88411118531e+21
10711401,1.41932070122e+22
10711406,2.81400642709e+21
10711462,2.18310173933e+22
10711473,5.28743824156e+20
10711484,3.67436191504e+22
10711510,3.1763010008e+21
10711515,4.89984073386e+21
10711551,8.15578076756e+21
10711557,3.76281026055e+21
10711607,
10711644,1.58692760681e+21
10711756,2.07182733061e+21
10712013,2.74925593285e+21
10712023,1.9425955122e+22
10712030,1.94930467006e+22
10712066,2.06523309998e+21
10712314,7.48349042646e+22
10712331,1.32029770913e+21
10712333,2.40344321564e+21
10712388,4.22626140379e+21
10712512,3.51156651234e+21
10712534,
10712616,3.3546423236e+21
10712621,2.20271812762e+22
10712632,2.66863265289e+21
10712705,1.83629041369e+21
10712811,1.05246479906e+22
10712830,1.97021656842e+21
10712873,2.48082251837e+21
10712891,
10712919,2.1560808931e+21
10712932,7.97965931407e+21
10712953,1.78445358784e+22
10712978,1.78645410336e+22
10713045,3.5066097634e+21
10713072,2.04892451264e+21
10713099,3.31096819345e+21
10713121,1.5253372694e+22
10713296,2.82240916208e+21
10713307,5.75440493661e+21
10713325,2.29244711876e+22
10713347,2.50172190904e+21
10713355,1.28122221767e+22
10713384,2.4479263433e+21
10713394,3.26821356699e+21
10713398,
10713440,
10713471,1.52839213153e+21
10713507,1.94989174238e+21
10713527,
10713616,2.76438546363e+22
10713618,6.03577263629e+21
10714051,1.29036214513e+21
10714071,1.62179828865e+22
10714072,5.57587946337e+21
10714094,2.50087199506e+22
10714125,3.29709256093e+21
10714126,2.89890161795e+21
10714156,1.39552443959e+22
10714157,3.651528024e+21
10714205,8.56293923356e+21
10714212,2.994939523e+21
10714228,2.70161644578e+21
10714245,
10714284,
10714407,5.86346250489e+21
10714459,3.71684193043e+21
10714540,7.25736643399e+20
10714551,1.0033100965e+21
10714581,8.50550193853e+20
10714595,9.70653959095e+21
10714680,1.2133862801e+22
10714693,4.14795548717e+21
10716260,1.65047666882e+21
10716261,1.00055066382e+23
10716291,3.36813906143e+21
10716350,1.88631345611e+21
10716412,2.74058849641e+22
10716423,1.52373259623e+22
10716448,1.76189888122e+21
10716466,4.65475065237e+21
10716468,9.26128978145e+21
10716502,1.01820619901e+22
10716520,3.91152335229e+21
10716531,4.24923734123e+21
10716595,1.02355577238e+22
10716598,4.34300221611e+21
10716604,4.29232388417e+20
10716605,1.08359801504e+21
10716606,2.48399632473e+21
10716664,3.47625655036e+21
10716676,5.84829455973e+22
10716684,4.05108923459e+21
10716688,1.37503596005e+21
10716708,3.17186133392e+21
10716715,1.04739269336e+22
10716733,3.95852128577e+21
10716752,3.90424370982e+21
10716772,6.87525981282e+21
10716808,2.81251547964e+22
10716838,7.28692244756e+21
10716853,7.71419395367e+20
10716907,8.66927692868e+21
10716928,3.71329619625e+21
10716968,2.72192296068e+22
10716990,2.02035415976e+21
10717003,3.16851216618e+21
10717021,1.81052140348e+21
10717052,1.5794975829e+21
10717090,5.4504177761e+20
10717091,
10717106,3.41376231633e+21
10717107,3.08307361025e+22
10717144,3.17526402864e+21
10717220,7.74143691833e+20
10717228,1.00183536094e+22
10717304,3.03375070645e+21
10717310,2.73615496476e+22
10717377,2.41325847936e+21
10717390,1.81617470219e+22
10717401,1.87278771079e+21
10717453,1.1656540034e+22
10717486,6.23943012969e+22
10717509,8.49595475443e+21
10717530,1.47684296554e+21
10717603,1.93874105406e+21
10717656,3.48592321697e+21
10717706,1.41960482936e+22
10717852,4.45705526822e+21
10717854,1.86478692388e+22
10717866,5.44861691766e+21
10717946,1.28646069188e+22
10717968,1.52154707048e+21
10717972,2.27182144396e+21
10718005,1.93296495934e+21
10718015,1.66498891389e+21
10718016,2.28068749826e+21
10718072,5.56712747944e+20
10718097,7.07649357912e+21
10718112,5.2295330842e+21
10718114,2.9062683196e+21
10718143,9.69311161638e+21
10718216,2.34624951044e+21
10718252,1.6392598006e+21
10718315,1.21626916939e+22
10718342,3.50297588854e+21
10718345,
10718372,1.4654342606e+21
10718399,
10718455,1.21116665207e+21
10718475,5.68154626573e+21
10718491,4.21349554409e+22
10718505,8.57515293045e+20
10718535,1.84498143727e+22
10718577,1.84837288686e+21
10718590,3.43736728916e+21
10718639,2.96896981747e+21
10718641,2.16410361985e+21
10718712,2.59157659894e+21
10718726,3.02947028733e+21
10718763,4.08952845468e+21
10718791,2.38440501754e+21
10718820,5.97232127126e+22
10718821,1.21884360076e+22
10718832,7.76290745482e+22
10718853,9.65068571527e+20
10718902,4.3477446033e+21
10718976,4.73929754579e+20
10719064,1.7876009446e+22
10719096,
10719106,2.04537390994e+22
10719224,2.00115971854e+21
10721574,1.72530963394e+22
10721647,1.07500778869e+22
10721710,2.06773149848e+22
10721756,2.15161104299e+22
10721760,1.12631696715e+22
10721830,2.72044583745e+21
10721930,8.88311478522e+22
10721980,
10722020,9.32898160253e+21
10722067,5.68073538067e+22
10722101,4.59296720958e+21
10722132,1.19613224397e+22
10722144,2.0155150226e+21
10722175,1.18124981407e+22
10722214,7.54611527965e+20
10722215,2.19347931194e+21
10722221,1.42345935715e+22
10722289,1.12384880755e+21
10722295,1.9228176671e+22
10722313,4.17410923015e+21
10722331,5.26156893461e+21
10722341,1.99222871536e+21
10722417,1.06948170985e+21
10722465,1.42287922059e+22
10722485,1.73371020827e+21
10722494,7.77179000045e+21
10722495,1.10346937912e+22
10722535,4.56376681827e+21
10722555,7.95998987866e+21
10722632,3.16514621685e+22
10722668,7.01622370677e+22
10722676,3.15772624327e+21
10722715,1.34483129776e+21
10722729,1.42568275454e+22
10722768,3.11538854807e+21
10722772,1.56647394513e+21
10722785,1.1840394355e+21
10722867,8.28122259158e+21
10722884,1.03351286506e+21
10722944,2.24522719047e+21
10722946,1.19653708402e+22
10722949,6.64769572692e+21
10722954,1.65818962316e+22
10722988,1.78450258893e+21
10723007,
10723034,1.54789393256e+22
10723143,2.63450407545e+21
10723167,
10723189,2.36990313826e+21
10723200,2.16322063708e+21
10723209,1.07408775374e+22
10723210,9.08905915483e+21
10723321,1.32283175171e+22
10723332,3.02659366699e+21
10723339,7.32225326049e+22
10723341,1.5580120069e+22
10723367,2.16591085507e+21
10723388,3.46181165232e+22
10723397,9.74046449509e+21
10723402,1.60700990648e+21
10723413,2.42001736675e+21
10723415,1.43060449008e+22
10723422,2.34047531205e+22
10723424,2.36714602648e+21
10723440,1.08943859178e+22
10723473,4.88068963064e+21
10723510,1.21476421216e+21
10723531,6.53470472467e+21
10723545,3.51028659726e+21
10723572,3.99686206276e+21
10723589,9.99444520696e+21
10723598,1.93647369364e+21
10723618,3.18198227477e+21
10723627,2.16258628661e+21
10723698,2.01839087412e+21
10723718,2.52451399639e+21
10723750,2.12475399396e+22
10723766,1.38810411607e+22
10723812,1.76493766137e+21
10723823,1.92497438897e+21
10723940,1.7097736834e+21
10776993,2.31858508354e+21
10776995,2.83018332927e+21
10777082,2.63282951654e+21
10777127,1.09859726295e+21
10777361,
10777541,
10778548,3.76988865793e+21
10778579,8.62962018307e+21
10778586,1.74008407905e+21
10778640,3.12480230294e+21
10778664,1.48591899948e+22
10778825,2.54151462742e+21
10778887,2.87305701643e+21
10778943,
10778965,2.7532382868e+21
10778969,9.15266574375e+21
10778978,
10779047,1.53830363153e+22
10779094,
10779122,9.15273389345e+20
10779177,8.50092520204e+22
10779233,1.71686976503e+21
10779265,2.60887235255e+21
10779266,1.37361180237e+21
10779358,3.3195828206e+22
10779416,2.11015507257e+22
10779420,1.49117054508e+21
10779479,4.51503242884e+22
10779537,2.74684006604e+21
10779585,5.64911437149e+21
10779655,3.18451340625e+22
10779762,3.63984312759e+21
10779831,
10779870,3.44607420851e+21
10779902,2.90314583541e+21
10779905,
10779917,1.39226043348e+22
10780012,2.1137690585e+21
10780032,5.41541709587e+21
10780580,1.30522801775e+22
10780620,3.27997189729e+21
10780632,2.77266379665e+21
10780670,
10782303,1.07809294162e+22
10782318,3.07449549306e+22
10782343,2.83008474832e+21
10782351,3.5249117488e+22
10782383,3.05831953149e+21
10782396,3.30750401761e+21
10782412,2.29066621042e+21
10782541,2.31517838228e+21
10782578,1.78207919042e+22
10782640,1.60822687839e+21
10782672,2.56047255645e+21
10782682,2.17825637396e+21
10782704,1.74057509875e+21
10782730,2.75565725149e+22
10782763,3.70945881541e+21
10782786,
10782863,1.18687244419e+22
10782875,1.74975188259e+21
10782880,1.77642561016e+22
10782908,2.17151687035e+23
10782949,2.18244635202e+22
10782967,4.01500708295e+22
10783068,
10783081,9.26877116598e+21
10783198,5.8165091227e+21
10783243,2.23192358532e+21
10783282,1.87845832701e+21
10783298,1.96200204747e+22
10783333,8.92667588759e+21
10783387,3.35395791817e+22
10783415,4.25623238619e+21
10783558,2.64712810481e+21
10783566,4.25302742332e+22
10783579,2.42564572761e+21
10783633,6.42553459631e+21
10783644,1.27018507035e+21
10783665,1.87384888536e+21
10783671,7.76273426833e+21
10783683,2.85629530669e+21
10783694,2.08566879366e+22
10783729,2.57653581963e+21
10783756,
10783770,8.47348370161e+20
10783781,3.02778855499e+21
10783812,8.75573809664e+21
10783841,2.14304097825e+21
10783851,1.66488111884e+22
10783862,1.09998864182e+22
10783891,2.33154672072e+21
10783906,
10783919,3.93856302288e+21
10783945,2.77505612621e+21
10783964,1.07678605666e+21
10783972,2.28603601297e+21
10783977,
10783979,2.42997008611e+21
10783986,5.69627221856e+21
10784013,1.54839164497e+23
10784114,8.48608554808e+20
10784141,
10784143,
10784210,3.33079400073e+21
10784221,6.65860153338e+21
10784234,3.75297973428e+21
10784235,1.64425573247e+22
10784301,2.6299446506e+22
10784342,7.70790512595e+21
10784394,2.44868918054e+22
10784565,3.39878548434e+21
10784700,2.46476310837e+21
10784711,2.55579941899e+21
10784718,5.24929845476e+21
10784724,1.66300432156e+21
10784750,6.00543143056e+20
10784759,3.95684570189e+21
10784761,1.62928377365e+22
10784793,2.12590819782e+21
10784819,2.1084091044e+21
10784840,2.95908043216e+21
10784862,1.10964851418e+21
10784883,3.43543243271e+21
10784958,9.00969272746e+21
10784966,5.69732135001e+21
10784969,1.70545117826e+21
10784996,4.8334042623e+21
10785100,3.55059796187e+21
10785190,2.33985658254e+21
10785195,8.44716151134e+21
10785253,2.72463321186e+22
10785271,1.56071120572e+22
10785305,2.12556121309e+21
10785310,1.3927087027e+22
10785348,1.91360777254e+22
10785374,9.24285349863e+21
10788121,5.93653155684e+21
10788228,7.71419395367e+20
10788288,1.94382377896e+21
10788348,1.48930961092e+22
10788412,2.11437262088e+22
10788451,2.29890371624e+21
10788461,2.40719763739e+22
10788468,3.96385686984e+21
10788476,6.7387147583e+21
10788514,1.58911825266e+22
10788536,2.2951602207e+21
10788540,4.06313161617e+22
10788617,
10788750,6.43773065113e+21
10788808,1.20590424301e+22
10788819,1.91354647115e+21
10788836,3.43060219805e+21
10788887,
10788890,3.52818204627e+21
10788963,4.33385542267e+21
10788964,2.74347738586e+21
10788980,2.35529519355e+21
10789011,6.25854470477e+21
10789074,1.32045350477e+21
10789097,1.06132404642e+22
10789131,
10789138,
10789153,
10789202,2.79072211182e+21
10789273,7.58534899936e+21
10789292,3.64698288273e+21
10789419,
10789421,
10789445,4.46229615696e+21
10789476,1.7282617675e+21
10789700,4.46795853798e+21
10789702,1.64939202382e+21
10789827,2.8802982495e+21
10789864,6.84617796947e+22
10789877,1.54310744187e+22
10844053,3.03608422353e+21
10844056,1.53458846036e+21
10844074,3.73545748631e+21
10844136,2.22427142372e+21
10844142,2.52947538548e+21
10844170,3.95049643184e+21
10844206,3.63172942721e+21
10844211,9.36363470661e+21
10844217,1.20576128194e+22
10844250,2.37292815713e+21
10844267,7.39589803368e+21
10844279,4.38394695223e+21
10844288,3.28559155305e+21
10844310,2.58600484696e+21
10844373,3.34132422483e+21
10844393,1.42889438424e+21
10844413,1.67431096761e+21
10844428,6.58601632041e+21
10844451,2.28641982099e+21
10844456,2.04210950678e+21
10844462,1.78434407783e+21
10844549,3.3410211749e+21
10844564,6.17869739501e+21
10844590,2.71672147599e+21
10844609,3.2036340125e+21
10844671,1.0333057619e+21
10844693,
10844724,
10844728,2.75806763776e+21
10844738,2.99131525607e+21
10844748,3.57084616774e+21
10844751,3.97237631201e+22
10844862,3.51846561302e+22
10844882,
10844895,4.3092910143e+21
10844932,2.57433719887e+21
10844973,1.5461496335e+22
10844977,2.75529410115e+22
10845027,9.61068921753e+20
10845049,
10845110,6.49505690535e+21
10845188,6.02499589872e+21
10845221,1.84826883379e+21
10845320,9.40559416906e+20
10845333,4.02541892015e+21
10845341,3.80100665246e+21
10845383,2.22843578215e+21
10845522,1.73946813326e+21
10845540,2.23032901626e+21
10845570,
10845572,1.82740290623e+21
10845608,2.9188597427e+21
10845640,1.96752586342e+21
10847145,1.43686639634e+21
10847177,2.73192848085e+21
10847270,1.42506619582e+21
10847321,4.20431037354e+21
10847377,4.686551244e+21
10847459,1.06549694819e+21
10847511,3.3572928414e+21
10847722,
10847732,9.55195518131e+21
10847736,3.04237597843e+21
10847821,1.86652529008e+22
10847913,1.45919125583e+21
10847936,4.22715367444e+21
10847960,2.94370386679e+21
10847966,3.05203646659e+21
10848050,1.12382790922e+21
10848065,
10848159,1.84330086192e+21
10848246,1.4462394422e+22
10848332,
10848372,2.75325504014e+21
10848553,1.03661555554e+21
10848574,1.53144684413e+21
10848618,2.41253559204e+21
10848659,3.39283313395e+21
10848727,2.16934662422e+21
10848756,1.9384424644e+21
10848841,3.64331118275e+22
10848874,2.15232513264e+21
10848995,3.83432576684e+21
10849073,
10849082,1.71860539054e+21
10849124,2.35341976481e+21
10849137,7.84610408527e+21
10849222,3.1310244955e+21
10849419,8.66627181859e+21
10849424,4.88870580559e+21
10849494,6.46566366758e+20
10849499,1.72284319524e+21
