Kepler ID,RA (J2000),DEC (J2000), Apparent Magnitude, App Mag Uncertainty
3745082,290.925630,38.859052,13.948,0.018
3745085,290.926530,38.827384,15.992,0.019
3745104,290.932455,39.275348,17.625,0.019
3745112,290.934150,38.895792,17.978,0.028
3745153,290.945550,38.878193,14.604,0.018
3745159,290.946730,39.006407,17.948,0.030
3745184,290.954290,39.257898,16.971,0.016
3745208,290.961750,38.856106,14.983,0.019
3745244,290.974560,38.852414,15.080,0.019
3745278,290.984620,38.867429,15.988,0.019
3745299,290.995400,38.885248,19.779,0.073
3745330,290.996110,38.892778,15.222,0.018
3745334,290.997270,38.831882,16.112,0.020
3745398,291.017590,38.819807,18.491,0.036
3745416,291.020800,39.099229,17.004,0.022
3745444,291.028140,38.841543,14.296,0.018
3745462,291.033130,38.643203,16.465,0.020
3745512,291.046900,38.361465,18.168,0.030
3745516,291.048700,38.859508,13.547,0.018
3745559,291.062030,38.863382,14.526,0.018
3745566,291.064250,38.970718,,
3745651,291.086390,39.576988,18.260,0.032
3745663,291.089650,39.297776,17.695,0.028
3745674,291.092930,38.819973,13.819,0.018
3745680,291.094620,38.807516,18.486,0.037
3745690,291.097220,38.875692,14.289,0.018
3745702,291.103240,38.338446,18.389,0.037
3745718,291.109020,38.876286,14.996,0.019
3745772,291.123450,38.819491,14.092,0.018
3745781,291.125590,38.843339,18.811,0.041
3745794,291.130230,38.844145,16.264,0.020
3745836,291.141960,38.936404,18.087,0.031
3745854,291.149120,38.863476,13.964,0.019
3745870,291.153500,38.826221,15.357,0.019
3745893,291.160050,38.850825,15.645,0.019
3745913,291.165290,38.594029,19.104,0.052
3745929,291.169840,38.460950,19.240,0.059
3746005,291.189290,38.731200,15.358,0.019
3746010,291.191850,38.960495,17.037,0.022
3746043,291.201710,38.888736,14.547,0.019
3746049,291.204160,38.939982,18.826,0.039
3746105,291.217030,38.605979,17.579,0.030
3746109,291.217500,38.057325,19.015,0.046
3746125,291.221590,38.282098,16.700,0.021
3746132,291.223770,38.150013,18.274,0.038
3746157,291.231670,38.839945,12.861,0.018
3746181,291.239820,38.162006,17.701,0.026
3746217,291.250500,38.354425,18.911,0.064
3746248,291.259810,38.898097,13.138,0.018
3746260,291.262630,38.857348,15.569,0.019
3746284,291.268220,38.594706,18.486,0.050
3746315,291.277210,38.825491,12.216,0.018
3746344,291.285440,38.801834,15.086,0.018
3746345,291.285840,38.877511,14.866,0.018
3746401,291.302180,38.633098,17.240,0.040
3746406,291.303020,38.869550,14.690,0.018
3746445,291.313230,38.892756,15.120,0.020
3746501,291.332040,38.817010,15.062,0.018
3746658,291.377970,38.996852,17.607,0.026
3746682,291.386270,39.054590,17.703,0.025
3746809,291.426810,38.840944,19.061,0.055
3746864,291.430510,38.826014,16.099,0.019
3746928,291.450040,38.805990,14.179,0.018
3746949,291.455950,38.856426,13.701,0.018
3746960,291.458830,38.815690,12.363,0.018
3746994,291.469260,38.718402,19.518,0.098
3747016,291.476560,38.916100,16.661,0.021
3747025,291.479320,38.837128,14.300,0.018
3747033,291.480800,38.884570,14.097,0.018
3747037,291.481660,38.702322,18.242,0.038
3747190,291.519100,37.218649,18.257,0.031
3747208,291.522910,38.893518,15.580,0.018
3747220,291.524700,38.871937,19.472,0.066
3747262,291.534960,38.774478,,
3747297,291.543730,38.876554,15.309,0.018
3747373,291.565200,38.905643,17.584,0.024
3747420,291.577590,38.941643,16.424,0.021
3747474,291.591220,38.849381,15.355,0.019
3747536,291.605020,38.862152,16.097,0.019
3747571,291.614710,38.892069,14.856,0.018
3747593,291.618710,38.893021,15.798,0.019
3747610,291.625300,38.841388,15.938,0.019
3747617,291.626900,38.843427,19.076,0.055
3747623,291.628380,38.440457,18.846,0.054
3747639,291.632980,38.801074,15.911,0.019
3747641,291.633450,38.812144,18.761,0.042
3747662,291.635960,38.861518,15.349,0.019
3747699,291.648690,38.925684,16.380,0.023
3747726,291.653010,38.894810,13.754,0.017
3747744,291.656570,38.931212,18.540,0.037
3747777,291.666780,38.872903,18.085,0.033
3747802,291.671650,38.703261,18.765,0.050
3747810,291.674460,38.416972,16.272,0.021
3747817,291.676850,38.874998,15.286,0.018
3747824,291.678480,38.659194,18.389,0.042
3747837,291.683990,38.734547,19.603,0.101
3747849,291.686250,38.632338,16.322,0.020
3747858,291.689180,38.954669,16.688,0.021
3747860,291.690300,38.689555,19.379,0.095
3747884,291.696240,38.800348,15.508,0.019
3747889,291.696750,38.882749,13.995,0.018
3747932,291.708920,39.324180,18.864,0.062
3747964,291.719720,38.961194,19.175,0.064
3747965,291.719800,38.841435,15.724,0.018
3747974,291.722590,38.779112,16.748,0.023
3747976,291.723650,38.878970,18.673,0.041
3747996,291.729530,38.957461,19.107,0.066
3748115,291.756440,38.854600,15.718,0.019
3748172,291.770030,38.889414,16.474,0.020
3748197,291.776060,38.867214,14.749,0.019
3748201,291.777060,38.834383,14.905,0.018
3748239,291.787190,38.444217,19.357,0.090
3748250,291.789820,38.823436,13.295,0.018
3748251,291.789900,38.876990,16.138,0.020
3748314,291.803110,38.900018,14.876,0.018
3748338,291.809890,38.848728,15.699,0.019
3748386,291.820380,38.424234,16.471,0.023
3748392,291.821350,38.870437,11.644,0.013
3748408,291.824920,38.844159,13.179,0.013
3748423,291.827535,38.886292,15.880,0.014
3748474,291.841140,38.888528,15.342,0.013
3748487,291.846900,38.871393,18.324,0.031
3748509,291.850870,38.791633,19.033,0.048
3748532,291.858740,38.870813,15.815,0.019
3748535,291.858940,38.849845,11.842,0.019
3748555,291.863070,38.874432,15.283,0.019
3748585,291.869940,38.796174,19.938,0.136
3748592,291.871210,38.811035,13.682,0.018
3748664,291.887320,38.868682,13.722,0.018
3748681,291.893050,38.839316,15.677,0.019
3748691,291.894430,38.847119,11.996,0.018
3748717,291.900630,38.815352,15.769,0.020
3748748,291.908730,38.881302,12.195,0.018
3748776,291.915610,38.841784,17.004,0.039
3748800,291.921440,38.895614,16.161,0.019
3748824,291.927190,38.961881,18.262,0.033
3748844,291.930700,38.846365,15.420,0.019
3748855,291.933660,39.387367,19.602,0.071
3748913,291.948600,38.803971,18.090,0.030
3748941,291.958200,39.339126,19.612,0.075
3748949,291.959700,38.844639,20.282,0.113
3748978,291.966400,38.854740,15.617,0.019
3748982,291.966790,38.891514,19.691,0.069
3748984,291.967150,38.842160,15.619,0.019
3749041,291.982250,38.877932,12.856,0.018
3749100,291.995610,38.824137,15.657,0.019
3749134,292.006800,38.820798,15.249,0.019
3749164,292.016130,38.820399,19.640,0.068
3749177,292.019460,38.672799,19.750,0.071
3749234,292.032210,39.197065,19.703,0.075
3847938,290.776290,38.643519,19.439,0.071
3847942,290.777280,38.814865,17.992,0.044
3847951,290.779810,38.993004,18.265,0.033
3848040,290.802680,38.476600,17.636,0.024
3848042,290.803970,38.832431,18.424,0.035
3848056,290.808590,38.964709,19.498,0.072
3848106,290.823420,38.989313,19.288,0.060
3848121,290.826130,38.766126,19.296,0.066
3848164,290.838850,38.598394,17.981,0.030
3848187,290.844880,39.119618,19.812,0.091
3848243,290.859810,38.854683,19.411,0.068
3848252,290.861920,38.902224,14.610,0.019
3848294,290.875100,38.907893,15.060,0.019
3848305,290.880750,38.914632,19.527,0.070
3848314,290.882610,38.925151,19.490,0.071
3848327,290.886620,38.856874,19.043,0.052
3848385,290.904360,38.371475,18.880,0.049
3848414,290.912340,38.926865,17.250,0.027
3848645,290.971800,38.904163,11.510,0.017
3848689,290.983020,38.925322,16.277,0.020
3848713,290.989910,38.913447,15.813,0.019
3848736,290.995190,38.075006,14.929,0.019
3848739,290.997510,39.442914,18.063,0.031
3848775,291.006400,38.971915,15.437,0.019
3848779,291.007490,38.954284,18.073,0.030
3848791,291.012110,38.960120,14.259,0.018
3848795,291.013720,38.935575,15.323,0.018
3848826,291.025310,38.929153,14.744,0.019
3848883,291.045010,38.909636,15.595,0.019
3848903,291.049470,38.766197,18.951,0.045
3848926,291.058510,38.943591,16.115,0.020
3848939,291.061670,39.096738,17.595,0.038
3848948,291.064390,38.662391,18.172,0.031
3848966,291.069400,38.932151,19.119,0.059
3848975,291.071960,38.770711,18.878,0.045
3848985,291.076300,38.824015,19.073,0.088
3849014,291.085460,39.222637,16.399,0.023
3849027,291.088950,38.887828,16.203,0.020
3849048,291.095880,38.909185,18.184,0.033
3849059,291.098840,38.984332,15.247,0.019
3849073,291.103710,38.986908,15.343,0.019
3849091,291.107080,38.903838,16.044,0.021
3849110,291.110920,38.941355,15.731,0.019
3849135,291.121970,38.935814,16.837,0.020
3849155,291.128050,38.874992,17.585,0.025
3849187,291.135760,38.905486,15.798,0.020
3849211,291.143710,39.004473,19.201,0.056
3849218,291.145140,38.975147,14.350,0.018
3849231,291.148010,38.929096,16.142,0.020
3849249,291.155600,38.932305,17.232,0.024
3849273,291.162810,38.938313,12.254,0.018
3849302,291.171810,38.987756,14.062,0.019
3849318,291.176720,38.948409,15.359,0.019
3849354,291.185100,38.607012,19.885,0.081
3849414,291.205310,38.979411,13.072,0.018
3849478,291.226310,38.970356,15.933,0.019
3849486,291.229520,38.590958,16.848,0.021
3849527,291.239200,38.263029,17.729,0.026
3849544,291.244440,38.913587,13.498,0.018
3849576,291.254040,38.951648,13.616,0.018
3849705,291.289560,39.376267,18.248,0.044
3849735,291.295690,39.712687,15.528,0.020
3849781,291.307770,39.271167,19.465,0.102
3849795,291.312230,38.865699,16.475,0.019
3849866,291.331340,38.924665,16.249,0.019
3849876,291.335470,39.379493,16.698,0.022
3849879,291.335640,37.901042,19.611,0.064
3849943,291.352440,38.989841,16.211,0.019
3849996,291.370540,38.967384,12.529,0.017
3850041,291.383230,38.982721,12.484,0.018
3850060,291.399920,38.930885,18.448,0.034
3850086,291.397520,38.898029,19.137,0.060
3850108,291.405640,38.914585,13.342,0.018
3850212,291.433770,38.769232,13.965,0.018
3850233,291.438150,39.119113,18.676,0.041
3850260,291.443920,38.612177,18.271,0.036
3850276,291.449450,38.959004,12.758,0.017
3850331,291.465400,38.357372,16.107,0.020
3850368,291.473860,38.457912,19.194,0.077
3850385,291.479730,38.932167,15.764,0.019
3850386,291.479730,38.932167,15.764,0.019
3850458,291.503520,38.949790,15.395,0.018
3850464,291.504820,38.425896,17.739,0.031
3850479,291.511390,38.997018,18.631,0.050
3850550,291.526720,39.053521,17.882,0.029
3850551,291.527900,38.902077,13.556,0.018
3850559,291.530800,38.925113,17.088,0.023
3850563,291.532810,38.955314,15.767,0.019
3850572,291.535030,38.961004,18.517,0.036
3850609,291.545160,38.898180,19.051,0.051
3850610,291.545870,38.581918,18.794,0.050
3850643,291.555650,38.753636,16.701,0.023
3850645,291.555910,38.938733,15.817,0.019
3850692,291.572480,38.900443,17.796,0.026
3850744,291.582390,39.189531,16.318,0.020
3850780,291.595270,38.939745,19.685,0.075
3850787,291.596700,38.591269,19.580,0.097
3850808,291.602400,38.623969,15.665,0.020
3850810,291.603030,38.975873,,
3850886,291.626100,39.335709,19.458,0.081
3850933,291.639950,38.828558,19.116,0.055
3850972,291.653520,38.965776,15.762,0.019
3851022,291.666460,39.025579,13.562,0.018
3851024,291.666630,38.890256,11.758,0.017
3851052,291.674500,38.992303,14.408,0.018
3851054,291.674700,38.973704,15.656,0.018
3851114,291.690290,38.852575,12.212,0.018
3851134,291.694380,38.685874,18.814,0.058
3851151,291.698100,39.210981,18.016,0.033
3851154,291.698350,38.972251,16.004,0.020
3851170,291.702750,39.169783,17.571,0.027
3851182,291.706510,38.904538,13.684,0.018
3851223,291.718000,38.944418,12.961,0.018
3851255,291.726910,38.939562,12.629,0.018
3851286,291.734210,39.253705,19.278,0.066
3851320,291.744880,39.027895,14.805,0.018
3851328,291.745750,38.919770,13.171,0.018
3851330,291.745870,38.957969,18.894,0.046
3851359,291.753870,38.895232,18.976,0.051
3851394,291.764840,38.954452,19.063,0.057
3851546,291.801970,38.946299,15.373,0.018
3851573,291.807830,39.237606,15.884,0.021
3851599,291.813965,38.971225,13.388,0.018
3851639,291.824980,38.906993,14.584,0.013
3851655,291.831650,38.926391,15.342,0.013
3851690,291.842130,38.947850,15.392,0.013
3851707,291.846900,38.871393,18.324,0.031
3851717,291.848870,38.987009,15.294,0.019
3851768,291.860320,38.945217,15.378,0.018
3851778,291.863440,38.908205,16.213,0.020
3851795,291.869350,38.964554,13.040,0.018
3851816,291.874580,38.939634,15.495,0.019
3851817,291.874750,38.931324,15.788,0.019
3851850,291.882250,38.843570,18.273,0.032
3851858,291.883880,38.951522,11.472,0.018
3851859,291.883880,38.951522,11.472,0.018
3851894,291.890950,38.956482,14.271,0.018
3851910,291.895510,38.940143,14.974,0.019
3851936,291.901510,38.917662,16.196,0.019
3851949,291.903370,38.925943,14.404,0.018
3851953,291.904760,38.859214,18.983,0.045
3851982,291.913150,38.928764,14.518,0.018
3851993,291.915240,38.960806,15.547,0.022
3851999,291.916970,38.975653,15.887,0.021
3852006,291.917830,39.402829,16.027,0.019
3852016,291.918920,38.929124,18.126,0.028
3852041,291.923930,38.764801,18.017,0.031
3852054,291.927470,38.968429,14.161,0.018
3852071,291.931940,38.906142,16.216,0.019
3852111,291.941620,38.997469,14.359,0.018
3852116,291.942650,38.984600,15.787,0.019
3852124,291.946610,39.000381,16.756,0.022
3852133,291.948210,38.796730,18.435,0.031
3852171,291.958300,38.969306,14.777,0.018
3852175,291.959690,38.865213,15.710,0.020
3852202,291.967910,38.834193,15.502,0.019
3852240,291.977230,38.909950,15.851,0.019
3852301,291.990700,38.907437,14.540,0.018
3852317,291.995740,38.679373,17.074,0.022
3852392,292.012910,38.908253,13.581,0.018
3951879,290.805170,38.972016,19.170,0.056
3951893,290.806710,38.885922,17.813,0.027
3951900,290.808150,39.015151,15.353,0.019
3951905,290.810780,38.981181,19.402,0.063
3951918,290.812610,39.056366,16.141,0.020
3951936,290.818910,39.077844,15.979,0.020
3951940,290.820200,39.068706,15.791,0.019
3951989,290.833990,39.024541,18.093,0.031
3952072,290.858290,39.169413,19.388,0.073
3952103,290.869320,39.426927,19.758,0.101
3952215,290.908020,39.065349,14.573,0.018
3952217,290.909290,39.003588,16.877,0.022
3952269,290.926200,39.130962,18.849,0.051
3952304,290.935310,39.049076,15.664,0.019
3952307,290.936270,39.352739,18.813,0.048
3952315,290.937710,39.048116,18.227,0.033
3952333,290.945390,39.117184,16.182,0.021
3952334,290.945430,39.084860,14.196,0.018
3952382,290.957970,38.756879,17.312,0.023
3952389,290.966810,39.024438,19.015,0.050
3952396,290.962390,38.945626,18.426,0.036
3952431,290.976260,39.094492,13.085,0.018
3952513,291.000500,38.664218,16.330,0.020
3952537,291.007190,39.077113,18.147,0.031
3952562,291.014340,39.054993,13.773,0.018
3952580,291.020420,38.828105,18.698,0.045
3952585,291.022410,39.086964,16.155,0.019
3952601,291.027790,39.067520,19.223,0.057
3952614,291.032690,39.021153,18.592,0.033
3952623,291.034350,39.109708,18.906,0.045
3952637,291.039110,38.983991,19.292,0.057
3952656,291.045370,38.742871,16.228,0.021
3952668,291.049660,38.646418,17.464,0.024
3952682,291.055140,39.348756,17.744,0.027
3952683,291.055340,39.251552,17.053,0.016
3952697,291.061270,39.404249,19.243,0.065
3952769,291.082350,38.965940,16.872,0.021
3952795,291.090410,38.665878,17.353,0.023
3952824,291.097860,38.865762,18.948,0.049
3952848,291.102570,39.065256,15.495,0.018
3952852,291.103670,38.511459,18.951,0.052
3952856,291.104890,39.581570,19.175,0.051
3952897,291.117700,39.140168,19.302,0.063
3952899,291.118740,39.199204,15.942,0.019
3952901,291.119330,39.138336,18.923,0.047
3952952,291.134030,38.990135,17.910,0.031
3952954,291.134220,38.947334,18.385,0.034
3952999,291.148660,39.144351,17.462,0.025
3953014,291.152770,38.689637,18.888,0.044
3953036,291.158060,39.096184,17.434,0.024
3953057,291.164540,39.252247,19.248,0.046
3953071,291.168990,39.052919,17.513,0.028
3953106,291.179880,38.844568,19.063,0.056
3953140,291.190970,38.896106,19.004,0.050
3953144,291.192530,39.202681,15.732,0.019
3953173,291.200140,38.757191,18.118,0.032
3953177,291.201290,39.422678,19.544,0.077
3953207,291.210710,39.082156,,
3953212,291.211780,38.163457,20.050,0.106
3953227,291.214970,39.014081,15.804,0.019
3953243,291.217300,39.391489,18.582,0.042
3953250,291.218900,39.407479,16.992,0.021
3953290,291.229720,39.072804,15.301,0.019
3953292,291.230330,38.933642,19.266,0.066
3953314,291.237920,39.016917,15.406,0.019
3953330,291.243800,39.042749,18.507,0.039
3953442,291.280500,38.945682,17.174,0.023
3953515,291.305100,38.143535,18.680,0.043
3953603,291.327650,38.986119,19.007,0.056
3953695,291.352520,39.081405,15.081,0.022
3953701,291.354230,39.025970,19.280,0.067
3953725,291.358830,38.589454,18.083,0.033
3953776,291.372370,38.523325,18.886,0.058
3953866,291.396690,38.696464,18.018,0.034
3953921,291.413580,38.986351,18.915,0.045
3953923,291.415440,39.150138,12.566,0.018
3953970,291.425670,39.313156,17.954,0.033
3953981,291.428270,39.016834,17.066,0.029
3953986,291.428710,39.049869,14.255,0.018
3954000,291.433140,39.531668,16.885,0.022
3954029,291.441470,39.048664,18.112,0.034
3954112,291.461390,38.778969,17.278,0.027
3954118,291.463720,39.134618,18.925,0.048
3954136,291.468110,39.011582,19.184,0.054
3954151,291.472340,39.100963,18.157,0.034
3954196,291.485440,39.134086,17.147,0.024
3954211,291.490510,39.374430,18.544,0.045
3954222,291.492110,40.408622,17.840,0.034
3954235,291.495840,38.971987,19.037,0.055
3954265,291.508800,39.311814,13.682,0.018
3954275,291.512370,39.243546,19.878,0.124
3954277,291.514260,38.881616,17.247,0.023
3954286,291.516680,38.930014,16.885,0.022
3954308,291.521800,39.062273,13.482,0.018
3954327,291.525910,39.029183,12.967,0.017
3954334,291.527800,39.233532,,
3954342,291.530710,39.011084,14.507,0.018
3954348,291.532210,38.644848,18.658,0.048
3954351,291.533550,39.343041,17.796,0.030
3954382,291.541350,38.698774,19.681,0.089
3954433,291.553650,39.328177,19.261,0.064
3954440,291.554900,39.021491,,
3954463,291.562860,38.837249,18.669,0.042
3954480,291.568140,38.845048,18.971,0.052
3954481,291.568140,39.292453,18.933,0.061
3954536,291.583410,39.024693,14.337,0.018
3954570,291.590720,38.501069,16.857,0.023
3954590,291.595770,39.022520,12.149,0.018
3954596,291.597040,39.028479,19.343,0.078
3954621,291.606260,38.980807,17.638,0.035
3954627,291.607520,39.251275,18.495,0.031
3954667,291.617160,39.167613,19.508,0.071
3954671,291.618600,39.015902,18.854,0.054
3954713,291.630230,39.822635,20.210,0.125
3954758,291.641400,39.060148,16.056,0.020
3954770,291.645150,39.620806,18.847,0.053
3954798,291.651400,38.694836,,
3954810,291.654400,39.358957,19.319,0.085
3954830,291.660640,39.405981,19.350,0.092
3954848,291.666550,38.984463,14.542,0.018
3954857,291.670380,39.203620,16.136,0.020
3954896,291.678380,38.839331,13.015,0.017
3954932,291.686730,39.112009,19.180,0.061
3954933,291.686920,39.335625,18.713,0.056
3954954,291.692530,39.017464,15.683,0.019
3954961,291.693950,38.964158,13.564,0.020
3955026,291.710480,39.747766,19.043,0.053
3955067,291.718840,39.794876,17.581,0.025
3955106,291.729280,38.771144,17.710,0.030
3955129,291.735660,39.070970,17.472,0.026
3955133,291.736280,38.943098,19.381,0.065
3955156,291.743490,39.517508,18.305,0.041
3955164,291.745870,38.957969,18.894,0.046
3955247,291.769910,39.206452,12.482,0.018
3955330,291.792920,39.009263,19.122,0.057
3955380,291.806840,39.121846,17.332,0.025
3955396,291.810990,39.011738,12.588,0.018
3955397,291.810990,39.011738,12.588,0.018
3955439,291.823345,39.000535,14.184,0.013
3955441,291.823900,39.262159,16.941,0.015
3955444,291.824505,39.006298,13.551,0.013
3955505,291.839530,39.055785,15.934,0.014
3955560,291.853420,39.023257,12.902,0.018
